time	V(x)	V(z)	-V(yn)
1.915289446817152e+00	5.252151e-01	1.932936e+00	8.188357e-01
1.916289446817151e+00	5.552295e-01	1.922111e+00	8.619011e-01
1.917289446817151e+00	5.866162e-01	1.916628e+00	9.076837e-01
1.918289446817151e+00	6.194944e-01	1.916904e+00	9.559972e-01
1.919289446817151e+00	6.539510e-01	1.923385e+00	1.006587e+00
1.920289446817151e+00	6.900364e-01	1.936540e+00	1.059113e+00
1.921289446817151e+00	7.277588e-01	1.956846e+00	1.113137e+00
1.922289446817151e+00	7.670785e-01	1.984774e+00	1.168102e+00
1.923289446817151e+00	8.079003e-01	2.020766e+00	1.223321e+00
1.924289446817151e+00	8.500656e-01	2.065204e+00	1.277959e+00
1.925289446817150e+00	8.933441e-01	2.118381e+00	1.331028e+00
1.926289446817150e+00	9.374259e-01	2.180451e+00	1.381386e+00
1.927289446817150e+00	9.819150e-01	2.251390e+00	1.427743e+00
1.928289446817150e+00	1.026324e+00	2.330938e+00	1.468686e+00
1.929289446817150e+00	1.070074e+00	2.418555e+00	1.502715e+00
1.930289446817150e+00	1.112496e+00	2.513374e+00	1.528302e+00
1.931289446817150e+00	1.152842e+00	2.614168e+00	1.543964e+00
1.932289446817150e+00	1.190301e+00	2.719339e+00	1.548359e+00
1.933289446817150e+00	1.224021e+00	2.826928e+00	1.540384e+00
1.934289446817149e+00	1.253146e+00	2.934667e+00	1.519284e+00
1.935289446817149e+00	1.276848e+00	3.040054e+00	1.484753e+00
1.936289446817149e+00	1.294374e+00	3.140474e+00	1.437001e+00
1.937289446817149e+00	1.305091e+00	3.233337e+00	1.376800e+00
1.938289446817149e+00	1.308524e+00	3.316235e+00	1.305481e+00
1.939289446817149e+00	1.304396e+00	3.387092e+00	1.224873e+00
1.940289446817149e+00	1.292647e+00	3.444296e+00	1.137205e+00
1.941289446817149e+00	1.273451e+00	3.486787e+00	1.044964e+00
1.942289446817149e+00	1.247203e+00	3.514104e+00	9.507353e-01
1.943289446817148e+00	1.214506e+00	3.526375e+00	8.570387e-01
1.944289446817148e+00	1.176135e+00	3.524255e+00	7.661808e-01
1.945289446817148e+00	1.132995e+00	3.508835e+00	6.801398e-01
1.946289446817148e+00	1.086073e+00	3.481522e+00	6.004911e-01
1.947289446817148e+00	1.036393e+00	3.443915e+00	5.283743e-01
1.948289446817148e+00	9.849686e-01	3.397687e+00	4.644998e-01
1.949289446817148e+00	9.327662e-01	3.344487e+00	4.091864e-01
1.950289446817148e+00	8.806745e-01	3.285863e+00	3.624186e-01
1.951289446817148e+00	8.294833e-01	3.223213e+00	3.239160e-01
1.952289446817147e+00	7.798716e-01	3.157754e+00	2.932037e-01
1.953289446817147e+00	7.324020e-01	3.090518e+00	2.696785e-01
1.954289446817147e+00	6.875231e-01	3.022354e+00	2.526671e-01
1.955289446817147e+00	6.455752e-01	2.953945e+00	2.414733e-01
1.956289446817147e+00	6.068007e-01	2.885829e+00	2.354142e-01
1.957289446817147e+00	5.713559e-01	2.818423e+00	2.338467e-01
1.958289446817147e+00	5.393235e-01	2.752045e+00	2.361851e-01
1.959289446817147e+00	5.107258e-01	2.686934e+00	2.419108e-01
1.959414446817147e+00	5.074189e-01	2.678904e+00	2.428684e-01
1.959664446817147e+00	5.009115e-01	2.662891e+00	2.448720e-01
1.960164446817147e+00	4.885320e-01	2.631151e+00	2.493922e-01
1.961164446817147e+00	4.662772e-01	2.568872e+00	2.603224e-01
1.962164446817146e+00	4.472923e-01	2.508275e+00	2.735496e-01
1.962289446817146e+00	4.451698e-01	2.500836e+00	2.753696e-01
1.962539446817146e+00	4.410228e-01	2.486015e+00	2.790716e-01
1.962601946817147e+00	4.400228e-01	2.482331e+00	2.800204e-01
1.962726946817146e+00	4.380471e-01	2.474976e+00	2.819330e-01
1.962758196817146e+00	4.375623e-01	2.473143e+00	2.824168e-01
1.962766009317146e+00	4.374413e-01	2.472685e+00	2.825378e-01
1.962781634317146e+00	4.371996e-01	2.471768e+00	2.827802e-01
1.962812884317146e+00	4.367185e-01	2.469937e+00	2.832664e-01
1.962875384317146e+00	4.357655e-01	2.466280e+00	2.842444e-01
1.963000384317146e+00	4.338955e-01	2.458988e+00	2.862225e-01
1.963250384317146e+00	4.302992e-01	2.444491e+00	2.902666e-01
1.963750384317146e+00	4.236739e-01	2.415844e+00	2.986971e-01
1.964750384317146e+00	4.126367e-01	2.359982e+00	3.168704e-01
1.965750384317146e+00	4.044615e-01	2.306080e+00	3.367255e-01
1.966750384317146e+00	3.990332e-01	2.254210e+00	3.582069e-01
1.967750384317146e+00	3.962445e-01	2.204453e+00	3.812984e-01
1.968750384317146e+00	3.959981e-01	2.156899e+00	4.060176e-01
1.969750384317146e+00	3.982090e-01	2.111649e+00	4.324107e-01
1.970750384317146e+00	4.028060e-01	2.068821e+00	4.605474e-01
1.971750384317146e+00	4.097322e-01	2.028552e+00	4.905161e-01
1.972750384317145e+00	4.189449e-01	1.990999e+00	5.224191e-01
1.973750384317145e+00	4.304160e-01	1.956344e+00	5.563679e-01
1.974750384317145e+00	4.441308e-01	1.924796e+00	5.924786e-01
1.975750384317145e+00	4.600870e-01	1.896594e+00	6.308658e-01
1.976750384317145e+00	4.782929e-01	1.872011e+00	6.716367e-01
1.977750384317145e+00	4.987658e-01	1.851356e+00	7.148846e-01
1.978750384317145e+00	5.215291e-01	1.834980e+00	7.606801e-01
1.979750384317145e+00	5.466090e-01	1.823272e+00	8.090618e-01
1.980750384317145e+00	5.740311e-01	1.816666e+00	8.600246e-01
1.981750384317144e+00	6.038151e-01	1.815640e+00	9.135072e-01
1.982750384317144e+00	6.359697e-01	1.820710e+00	9.693761e-01
1.983750384317144e+00	6.704859e-01	1.832429e+00	1.027409e+00
1.984750384317144e+00	7.073289e-01	1.851377e+00	1.087274e+00
1.985750384317144e+00	7.464299e-01	1.878144e+00	1.148512e+00
1.986750384317144e+00	7.876756e-01	1.913315e+00	1.210513e+00
1.987750384317144e+00	8.308972e-01	1.957436e+00	1.272499e+00
1.988750384317144e+00	8.758591e-01	2.010984e+00	1.333504e+00
1.989750384317144e+00	9.222470e-01	2.074316e+00	1.392367e+00
1.990750384317143e+00	9.696563e-01	2.147620e+00	1.447729e+00
1.991750384317143e+00	1.017583e+00	2.230849e+00	1.498049e+00
1.992750384317143e+00	1.065417e+00	2.323660e+00	1.541632e+00
1.992875384317143e+00	1.071355e+00	2.335983e+00	1.546468e+00
1.993125384317143e+00	1.083202e+00	2.360900e+00	1.555858e+00
1.993187884317143e+00	1.086152e+00	2.367231e+00	1.558099e+00
1.993312884317143e+00	1.092042e+00	2.379959e+00	1.562508e+00
1.993562884317143e+00	1.103762e+00	2.405806e+00	1.570870e+00
1.994062884317143e+00	1.126908e+00	2.458984e+00	1.585673e+00
1.995062884317143e+00	1.171604e+00	2.570564e+00	1.606767e+00
1.996062884317143e+00	1.213454e+00	2.687736e+00	1.615282e+00
1.997062884317143e+00	1.251461e+00	2.808322e+00	1.609791e+00
1.998062884317143e+00	1.284609e+00	2.929730e+00	1.589250e+00
1.999062884317143e+00	1.311903e+00	3.049049e+00	1.553141e+00
1.999187884317143e+00	1.314810e+00	3.063651e+00	1.547404e+00
1.999437884317143e+00	1.320406e+00	3.092668e+00	1.535448e+00
1.999937884317143e+00	1.330242e+00	3.149433e+00	1.508669e+00
2.000937884317143e+00	1.344164e+00	3.256442e+00	1.444184e+00
2.001937884317142e+00	1.349982e+00	3.352586e+00	1.366312e+00
2.002937884317142e+00	1.347290e+00	3.435277e+00	1.277117e+00
2.003937884317142e+00	1.335943e+00	3.502474e+00	1.179194e+00
2.004937884317142e+00	1.316077e+00	3.552806e+00	1.075499e+00
2.005937884317142e+00	1.288100e+00	3.585645e+00	9.691443e-01
2.006937884317142e+00	1.252678e+00	3.601100e+00	8.631813e-01
2.007937884317142e+00	1.210689e+00	3.599951e+00	7.604089e-01
2.008937884317142e+00	1.163177e+00	3.583521e+00	6.632197e-01
2.009937884317142e+00	1.111290e+00	3.553527e+00	5.734998e-01
2.010937884317141e+00	1.056219e+00	3.511918e+00	4.925880e-01
2.011937884317141e+00	9.991443e-01	3.460720e+00	4.212858e-01
2.012937884317141e+00	9.411875e-01	3.401910e+00	3.599089e-01
2.013937884317141e+00	8.833733e-01	3.337322e+00	3.083652e-01
2.014937884317141e+00	8.266049e-01	3.268586e+00	2.662452e-01
2.015937884317141e+00	7.716501e-01	3.197096e+00	2.329137e-01
2.016937884317141e+00	7.191362e-01	3.124007e+00	2.075941e-01
2.017937884317141e+00	6.695535e-01	3.050248e+00	1.894396e-01
2.017953509317141e+00	6.688040e-01	3.049093e+00	1.892100e-01
2.017984759317141e+00	6.673070e-01	3.046784e+00	1.887540e-01
2.017992571817141e+00	6.669333e-01	3.046207e+00	1.886412e-01
2.018008196817141e+00	6.661864e-01	3.045053e+00	1.884162e-01
2.018012103067141e+00	6.659998e-01	3.044764e+00	1.883603e-01
2.018019915567141e+00	6.656268e-01	3.044187e+00	1.882486e-01
2.018021868692141e+00	6.655335e-01	3.044043e+00	1.882207e-01
2.018025774942140e+00	6.653471e-01	3.043754e+00	1.881651e-01
2.018026751504641e+00	6.653005e-01	3.043682e+00	1.881512e-01
2.018028704629641e+00	6.652073e-01	3.043538e+00	1.881234e-01
2.018029192910891e+00	6.651840e-01	3.043502e+00	1.881164e-01
2.018030169473391e+00	6.651374e-01	3.043429e+00	1.881026e-01
2.018030199990969e+00	6.651360e-01	3.043427e+00	1.881021e-01
2.018030261026125e+00	6.651331e-01	3.043423e+00	1.881012e-01
2.018030276284914e+00	6.651323e-01	3.043422e+00	1.881010e-01
2.018030306802492e+00	6.651309e-01	3.043419e+00	1.881006e-01
2.018030367837648e+00	6.651280e-01	3.043415e+00	1.880997e-01
2.018030383096437e+00	6.651272e-01	3.043414e+00	1.880995e-01
2.018030413614015e+00	6.651258e-01	3.043411e+00	1.880991e-01
2.018030474649172e+00	6.651229e-01	3.043407e+00	1.880982e-01
2.018030596719484e+00	6.651170e-01	3.043398e+00	1.880965e-01
2.018030840860109e+00	6.651054e-01	3.043380e+00	1.880930e-01
2.018031329141359e+00	6.650821e-01	3.043344e+00	1.880861e-01
2.018032305703859e+00	6.650355e-01	3.043272e+00	1.880722e-01
2.018034258828859e+00	6.649424e-01	3.043127e+00	1.880445e-01
2.018038165078859e+00	6.647561e-01	3.042839e+00	1.879891e-01
2.018045977578859e+00	6.643838e-01	3.042262e+00	1.878787e-01
2.018061602578859e+00	6.636396e-01	3.041107e+00	1.876590e-01
2.018092852578859e+00	6.621538e-01	3.038799e+00	1.872240e-01
2.018155352578859e+00	6.591921e-01	3.034182e+00	1.863721e-01
2.018280352578859e+00	6.533085e-01	3.024952e+00	1.847398e-01
2.018530352578859e+00	6.417020e-01	3.006507e+00	1.817544e-01
2.019030352578859e+00	6.191459e-01	2.969709e+00	1.768521e-01
2.020030352578859e+00	5.767415e-01	2.896689e+00	1.709464e-01
2.021030352578859e+00	5.380338e-01	2.824711e+00	1.696765e-01
2.022030352578859e+00	5.030798e-01	2.754060e+00	1.723563e-01
2.023030352578859e+00	4.718695e-01	2.684935e+00	1.783866e-01
2.024030352578859e+00	4.443411e-01	2.617474e+00	1.872580e-01
2.025030352578859e+00	4.203946e-01	2.551772e+00	1.985490e-01
2.026030352578859e+00	3.999032e-01	2.487892e+00	2.119208e-01
2.027030352578858e+00	3.827234e-01	2.425879e+00	2.271113e-01
2.028030352578858e+00	3.687039e-01	2.365770e+00	2.439270e-01
2.029030352578858e+00	3.576922e-01	2.307597e+00	2.622360e-01
2.030030352578858e+00	3.495403e-01	2.251394e+00	2.819603e-01
2.031030352578858e+00	3.441091e-01	2.197201e+00	3.030685e-01
2.032030352578858e+00	3.412719e-01	2.145066e+00	3.255700e-01
2.033030352578858e+00	3.409163e-01	2.095049e+00	3.495083e-01
2.033155352578858e+00	3.410608e-01	2.088965e+00	3.526160e-01
2.033405352578858e+00	3.414234e-01	2.076867e+00	3.588791e-01
2.033413165078858e+00	3.414371e-01	2.076491e+00	3.590764e-01
2.033415118203858e+00	3.414406e-01	2.076397e+00	3.591258e-01
2.033415606485108e+00	3.414415e-01	2.076374e+00	3.591381e-01
2.033416583047608e+00	3.414432e-01	2.076327e+00	3.591628e-01
2.033416827188233e+00	3.414436e-01	2.076315e+00	3.591689e-01
2.033416888223389e+00	3.414437e-01	2.076312e+00	3.591705e-01
2.033416903482178e+00	3.414437e-01	2.076312e+00	3.591709e-01
2.033416907296875e+00	3.414437e-01	2.076311e+00	3.591710e-01
2.033416914926270e+00	3.414438e-01	2.076311e+00	3.591712e-01
2.033416930185059e+00	3.414438e-01	2.076310e+00	3.591715e-01
2.033416933999756e+00	3.414438e-01	2.076310e+00	3.591717e-01
2.033416941629151e+00	3.414438e-01	2.076310e+00	3.591718e-01
2.033416956887939e+00	3.414438e-01	2.076309e+00	3.591722e-01
2.033416987405518e+00	3.414439e-01	2.076308e+00	3.591730e-01
2.033417048440674e+00	3.414440e-01	2.076305e+00	3.591745e-01
2.033417170510986e+00	3.414442e-01	2.076299e+00	3.591776e-01
2.033417414651611e+00	3.414447e-01	2.076287e+00	3.591838e-01
2.033417902932861e+00	3.414455e-01	2.076263e+00	3.591961e-01
2.033418879495362e+00	3.414473e-01	2.076216e+00	3.592208e-01
2.033420832620362e+00	3.414508e-01	2.076123e+00	3.592702e-01
2.033424738870361e+00	3.414577e-01	2.075935e+00	3.593689e-01
2.033432551370361e+00	3.414718e-01	2.075559e+00	3.595664e-01
2.033448176370361e+00	3.415003e-01	2.074809e+00	3.599616e-01
2.033479426370361e+00	3.415592e-01	2.073309e+00	3.607533e-01
2.033541926370361e+00	3.416837e-01	2.070317e+00	3.623412e-01
2.033666926370362e+00	3.419601e-01	2.064358e+00	3.655353e-01
2.033916926370361e+00	3.426220e-01	2.052545e+00	3.719972e-01
2.034416926370362e+00	3.443774e-01	2.029347e+00	3.852223e-01
2.035416926370361e+00	3.495868e-01	1.984708e+00	4.129325e-01
2.036416926370361e+00	3.570237e-01	1.942503e+00	4.424190e-01
2.037416926370361e+00	3.666519e-01	1.902868e+00	4.738218e-01
2.038416926370361e+00	3.784522e-01	1.865965e+00	5.072920e-01
2.039416926370361e+00	3.924223e-01	1.831985e+00	5.429875e-01
2.040416926370361e+00	4.085751e-01	1.801151e+00	5.810692e-01
2.041416926370361e+00	4.269375e-01	1.773721e+00	6.216955e-01
2.042416926370361e+00	4.475486e-01	1.749994e+00	6.650165e-01
2.043416926370361e+00	4.704572e-01	1.730313e+00	7.111669e-01
2.044416926370360e+00	4.957194e-01	1.715071e+00	7.602575e-01
2.045416926370360e+00	5.233945e-01	1.704712e+00	8.123643e-01
2.046416926370360e+00	5.535414e-01	1.699734e+00	8.675157e-01
2.047416926370360e+00	5.862131e-01	1.700693e+00	9.256769e-01
2.048416926370360e+00	6.214500e-01	1.708199e+00	9.867316e-01
2.049416926370360e+00	6.592731e-01	1.722915e+00	1.050461e+00
2.050416926370360e+00	6.996743e-01	1.745542e+00	1.116517e+00
2.051416926370360e+00	7.426059e-01	1.776810e+00	1.184402e+00
